date,region,value,region_short,label_wrapped
2015-10-01,Angus and Dundee City,100.98104791715126,,Angus and Dundee City
2015-11-01,Angus and Dundee City,102.65435482664338,,Angus and Dundee City
2015-12-01,Angus and Dundee City,101.7894988313182,,Angus and Dundee City
2016-01-01,Angus and Dundee City,101.39399968507041,,Angus and Dundee City
2016-02-01,Angus and Dundee City,101.00286569014077,,Angus and Dundee City
2016-03-01,Angus and Dundee City,100.97244347363853,,Angus and Dundee City
2016-04-01,Angus and Dundee City,101.79164266303064,,Angus and Dundee City
2016-05-01,Angus and Dundee City,101.0272447902189,,Angus and Dundee City
2016-06-01,Angus and Dundee City,101.09977298865027,,Angus and Dundee City
2016-07-01,Angus and Dundee City,101.34388145498218,,Angus and Dundee City
2016-08-01,Angus and Dundee City,100.97066594833042,,Angus and Dundee City
2016-09-01,Angus and Dundee City,101.53973750576992,,Angus and Dundee City
2016-10-01,Angus and Dundee City,101.57338932373685,,Angus and Dundee City
2016-11-01,Angus and Dundee City,100.97843680996151,,Angus and Dundee City
2016-12-01,Angus and Dundee City,101.54137790098822,,Angus and Dundee City
2017-01-01,Angus and Dundee City,101.72439960854057,,Angus and Dundee City
2017-02-01,Angus and Dundee City,102.03916717139462,,Angus and Dundee City
2017-03-01,Angus and Dundee City,103.36061940346626,,Angus and Dundee City
2017-04-01,Angus and Dundee City,102.97637713479733,,Angus and Dundee City
2017-05-01,Angus and Dundee City,102.92641341087194,,Angus and Dundee City
2017-06-01,Angus and Dundee City,102.98350132473773,,Angus and Dundee City
2017-07-01,Angus and Dundee City,102.28862605934756,,Angus and Dundee City
2017-08-01,Angus and Dundee City,103.04001770668805,,Angus and Dundee City
2017-09-01,Angus and Dundee City,103.49329699198104,,Angus and Dundee City
2017-10-01,Angus and Dundee City,103.39670762864553,,Angus and Dundee City
2017-11-01,Angus and Dundee City,103.55333085466,,Angus and Dundee City
2017-12-01,Angus and Dundee City,104.30257444367568,,Angus and Dundee City
2018-01-01,Angus and Dundee City,104.59534154996169,,Angus and Dundee City
2018-02-01,Angus and Dundee City,106.75570119522493,,Angus and Dundee City
2018-03-01,Angus and Dundee City,103.55200041101457,,Angus and Dundee City
2018-04-01,Angus and Dundee City,104.52350698558052,,Angus and Dundee City
2018-05-01,Angus and Dundee City,105.12219253731476,,Angus and Dundee City
2018-06-01,Angus and Dundee City,105.67108061187633,,Angus and Dundee City
2018-07-01,Angus and Dundee City,106.25890189135738,,Angus and Dundee City
2018-08-01,Angus and Dundee City,108.17067286118973,,Angus and Dundee City
2018-09-01,Angus and Dundee City,106.74352056803416,,Angus and Dundee City
2018-10-01,Angus and Dundee City,107.6405232377034,,Angus and Dundee City
2018-11-01,Angus and Dundee City,107.99287618575848,,Angus and Dundee City
2018-12-01,Angus and Dundee City,107.33507441585046,,Angus and Dundee City
2019-01-01,Angus and Dundee City,107.67278262171035,,Angus and Dundee City
2019-02-01,Angus and Dundee City,109.27458088559645,,Angus and Dundee City
2019-03-01,Angus and Dundee City,111.09732343197729,,Angus and Dundee City
2019-04-01,Angus and Dundee City,109.60057480049568,,Angus and Dundee City
2019-05-01,Angus and Dundee City,110.46965130307163,,Angus and Dundee City
2019-06-01,Angus and Dundee City,110.87756025282467,,Angus and Dundee City
2019-07-01,Angus and Dundee City,110.54949811561184,,Angus and Dundee City
2019-08-01,Angus and Dundee City,110.98341388082429,,Angus and Dundee City
2019-09-01,Angus and Dundee City,111.12982608100658,,Angus and Dundee City
2019-10-01,Angus and Dundee City,110.91208087444289,,Angus and Dundee City
2019-11-01,Angus and Dundee City,111.12088069076371,,Angus and Dundee City
2019-12-01,Angus and Dundee City,110.21127097567917,,Angus and Dundee City
2020-01-01,Angus and Dundee City,110.86752345734637,,Angus and Dundee City
2020-02-01,Angus and Dundee City,111.07604243875721,,Angus and Dundee City
2020-03-01,Angus and Dundee City,109.55982039527372,,Angus and Dundee City
2020-04-01,Angus and Dundee City,106.74152325888345,,Angus and Dundee City
2020-05-01,Angus and Dundee City,106.09871703999629,,Angus and Dundee City
2020-06-01,Angus and Dundee City,107.65212341013041,,Angus and Dundee City
2020-07-01,Angus and Dundee City,108.24982932704488,,Angus and Dundee City
2020-08-01,Angus and Dundee City,109.41777005904436,,Angus and Dundee City
2020-09-01,Angus and Dundee City,110.61179462477287,,Angus and Dundee City
2020-10-01,Angus and Dundee City,110.53596966870262,,Angus and Dundee City
2020-11-01,Angus and Dundee City,110.12383504583924,,Angus and Dundee City
2020-12-01,Angus and Dundee City,111.2701204946132,,Angus and Dundee City
2021-01-01,Angus and Dundee City,110.96655204563577,,Angus and Dundee City
2021-02-01,Angus and Dundee City,111.56166517068071,,Angus and Dundee City
2021-03-01,Angus and Dundee City,111.00224860473655,,Angus and Dundee City
2021-04-01,Angus and Dundee City,115.72207985582932,,Angus and Dundee City
2021-05-01,Angus and Dundee City,114.34503358254848,,Angus and Dundee City
2021-06-01,Angus and Dundee City,114.5706975821758,,Angus and Dundee City
2021-07-01,Angus and Dundee City,115.26890670546885,,Angus and Dundee City
2021-08-01,Angus and Dundee City,116.55104627675603,,Angus and Dundee City
2021-09-01,Angus and Dundee City,117.2633206267277,,Angus and Dundee City
2021-10-01,Angus and Dundee City,118.08498768811302,,Angus and Dundee City
2021-11-01,Angus and Dundee City,118.91222542458553,,Angus and Dundee City
2021-12-01,Angus and Dundee City,120.61839941101687,,Angus and Dundee City
2022-01-01,Angus and Dundee City,121.92320348663586,,Angus and Dundee City
2022-02-01,Angus and Dundee City,121.655549971731,,Angus and Dundee City
2022-03-01,Angus and Dundee City,120.50954958447939,,Angus and Dundee City
2022-04-01,Angus and Dundee City,121.81158147201543,,Angus and Dundee City
2022-05-01,Angus and Dundee City,122.71696457474246,,Angus and Dundee City
2022-06-01,Angus and Dundee City,123.67190893397368,,Angus and Dundee City
2022-07-01,Angus and Dundee City,125.65200168369451,,Angus and Dundee City
2022-08-01,Angus and Dundee City,125.61755385373357,,Angus and Dundee City
2022-09-01,Angus and Dundee City,126.42469451806969,,Angus and Dundee City
2022-10-01,Angus and Dundee City,127.73594793452263,,Angus and Dundee City
2022-11-01,Angus and Dundee City,131.79274393036158,,Angus and Dundee City
2022-12-01,Angus and Dundee City,130.59863295389155,,Angus and Dundee City
2023-01-01,Angus and Dundee City,131.74277879756542,,Angus and Dundee City
2023-02-01,Angus and Dundee City,135.2701239698278,,Angus and Dundee City
2023-03-01,Angus and Dundee City,138.435578138815,,Angus and Dundee City
2023-04-01,Angus and Dundee City,137.88177686219962,,Angus and Dundee City
2023-05-01,Angus and Dundee City,135.0803772523911,,Angus and Dundee City
2023-06-01,Angus and Dundee City,136.64697253157502,,Angus and Dundee City
2023-07-01,Angus and Dundee City,135.97601566551606,,Angus and Dundee City
2023-08-01,Angus and Dundee City,136.56039507366725,,Angus and Dundee City
2023-09-01,Angus and Dundee City,137.5414439300657,,Angus and Dundee City
2023-10-01,Angus and Dundee City,138.55718669918903,,Angus and Dundee City
2023-11-01,Angus and Dundee City,142.20517723383153,,Angus and Dundee City
2023-12-01,Angus and Dundee City,140.9055427747494,,Angus and Dundee City
2024-01-01,Angus and Dundee City,140.8137477986981,,Angus and Dundee City
2024-02-01,Angus and Dundee City,141.67083434126297,,Angus and Dundee City
2014-07-01,Clackmannanshire and Fife,100.0,,Clackmannanshire and Fife
2014-08-01,Clackmannanshire and Fife,99.91257826291115,,Clackmannanshire and Fife
2014-09-01,Clackmannanshire and Fife,100.41043207176197,,Clackmannanshire and Fife
2014-10-01,Clackmannanshire and Fife,100.06694258184623,,Clackmannanshire and Fife
2014-11-01,Clackmannanshire and Fife,99.95755697807792,,Clackmannanshire and Fife
2014-12-01,Clackmannanshire and Fife,101.11949287704154,,Clackmannanshire and Fife
2015-01-01,Clackmannanshire and Fife,102.35294064905958,,Clackmannanshire and Fife
2015-02-01,Clackmannanshire and Fife,102.59231877715591,,Clackmannanshire and Fife
2015-03-01,Clackmannanshire and Fife,101.49325013868562,,Clackmannanshire and Fife
2015-04-01,Clackmannanshire and Fife,100.70074401162418,,Clackmannanshire and Fife
2015-05-01,Clackmannanshire and Fife,100.91768139459877,,Clackmannanshire and Fife
2015-06-01,Clackmannanshire and Fife,101.26221542201907,,Clackmannanshire and Fife
2015-07-01,Clackmannanshire and Fife,101.67391337909368,,Clackmannanshire and Fife
2015-08-01,Clackmannanshire and Fife,100.95844049205674,,Clackmannanshire and Fife
2015-09-01,Clackmannanshire and Fife,101.08262529819963,,Clackmannanshire and Fife
2015-10-01,Clackmannanshire and Fife,101.51910048061335,,Clackmannanshire and Fife
2015-11-01,Clackmannanshire and Fife,102.63390806898778,,Clackmannanshire and Fife
2015-12-01,Clackmannanshire and Fife,102.73084720145063,,Clackmannanshire and Fife
2016-01-01,Clackmannanshire and Fife,102.68406240024464,,Clackmannanshire and Fife
2016-02-01,Clackmannanshire and Fife,102.77993065761567,,Clackmannanshire and Fife
2016-03-01,Clackmannanshire and Fife,102.69984085652972,,Clackmannanshire and Fife
2016-04-01,Clackmannanshire and Fife,102.93410641063319,,Clackmannanshire and Fife
2016-05-01,Clackmannanshire and Fife,102.72546508746868,,Clackmannanshire and Fife
2016-06-01,Clackmannanshire and Fife,102.67574840846024,,Clackmannanshire and Fife
2016-07-01,Clackmannanshire and Fife,103.12628281912042,,Clackmannanshire and Fife
2016-08-01,Clackmannanshire and Fife,102.95351441059688,,Clackmannanshire and Fife
2016-09-01,Clackmannanshire and Fife,103.20697334134633,,Clackmannanshire and Fife
2016-10-01,Clackmannanshire and Fife,103.4197182847607,,Clackmannanshire and Fife
2016-11-01,Clackmannanshire and Fife,102.8727731745061,,Clackmannanshire and Fife
2016-12-01,Clackmannanshire and Fife,103.86854663617595,,Clackmannanshire and Fife
2017-01-01,Clackmannanshire and Fife,103.36533677074338,,Clackmannanshire and Fife
2017-02-01,Clackmannanshire and Fife,103.81864727517906,,Clackmannanshire and Fife
2017-03-01,Clackmannanshire and Fife,104.5868637024534,,Clackmannanshire and Fife
2017-04-01,Clackmannanshire and Fife,105.31690351675998,,Clackmannanshire and Fife
2017-05-01,Clackmannanshire and Fife,105.73886696876254,,Clackmannanshire and Fife
2017-06-01,Clackmannanshire and Fife,105.54063991987546,,Clackmannanshire and Fife
2017-07-01,Clackmannanshire and Fife,104.77191859544897,,Clackmannanshire and Fife
2017-08-01,Clackmannanshire and Fife,105.30960632395731,,Clackmannanshire and Fife
2017-09-01,Clackmannanshire and Fife,105.58567439227488,,Clackmannanshire and Fife
2017-10-01,Clackmannanshire and Fife,105.12180111439935,,Clackmannanshire and Fife
2017-11-01,Clackmannanshire and Fife,105.15295483773426,,Clackmannanshire and Fife
2017-12-01,Clackmannanshire and Fife,105.6785275562751,,Clackmannanshire and Fife
2018-01-01,Clackmannanshire and Fife,105.50210186555016,,Clackmannanshire and Fife
2018-02-01,Clackmannanshire and Fife,106.4045309952355,,Clackmannanshire and Fife
2018-03-01,Clackmannanshire and Fife,106.17279581082182,,Clackmannanshire and Fife
2018-04-01,Clackmannanshire and Fife,105.99234831447988,,Clackmannanshire and Fife
2018-05-01,Clackmannanshire and Fife,106.40041672787588,,Clackmannanshire and Fife
2018-06-01,Clackmannanshire and Fife,107.35351125008641,,Clackmannanshire and Fife
2018-07-01,Clackmannanshire and Fife,107.24529458689452,,Clackmannanshire and Fife
2018-08-01,Clackmannanshire and Fife,109.1844969564256,,Clackmannanshire and Fife
2018-09-01,Clackmannanshire and Fife,108.12771415491494,,Clackmannanshire and Fife
2018-10-01,Clackmannanshire and Fife,108.78182914936009,,Clackmannanshire and Fife
2018-11-01,Clackmannanshire and Fife,108.33945238608314,,Clackmannanshire and Fife
2018-12-01,Clackmannanshire and Fife,108.13959324734522,,Clackmannanshire and Fife
2019-01-01,Clackmannanshire and Fife,108.48439289213523,,Clackmannanshire and Fife
2019-02-01,Clackmannanshire and Fife,109.17432252230479,,Clackmannanshire and Fife
2019-03-01,Clackmannanshire and Fife,112.27553251869682,,Clackmannanshire and Fife
2019-04-01,Clackmannanshire and Fife,111.86956690947774,,Clackmannanshire and Fife
2019-05-01,Clackmannanshire and Fife,113.03410658715107,,Clackmannanshire and Fife
2019-06-01,Clackmannanshire and Fife,111.95815338433654,,Clackmannanshire and Fife
2019-07-01,Clackmannanshire and Fife,111.96544441302301,,Clackmannanshire and Fife
2019-08-01,Clackmannanshire and Fife,112.278503342506,,Clackmannanshire and Fife
2019-09-01,Clackmannanshire and Fife,112.52436920287639,,Clackmannanshire and Fife
2019-10-01,Clackmannanshire and Fife,112.08535272347603,,Clackmannanshire and Fife
2019-11-01,Clackmannanshire and Fife,112.50024565403893,,Clackmannanshire and Fife
2019-12-01,Clackmannanshire and Fife,112.2463916594801,,Clackmannanshire and Fife
2020-01-01,Clackmannanshire and Fife,112.54505513619797,,Clackmannanshire and Fife
2020-02-01,Clackmannanshire and Fife,112.57047735223864,,Clackmannanshire and Fife
2020-03-01,Clackmannanshire and Fife,111.34334835967405,,Clackmannanshire and Fife
2020-04-01,Clackmannanshire and Fife,107.18828127545763,,Clackmannanshire and Fife
2020-05-01,Clackmannanshire and Fife,107.0767847420865,,Clackmannanshire and Fife
2020-06-01,Clackmannanshire and Fife,107.8799463845175,,Clackmannanshire and Fife
2020-07-01,Clackmannanshire and Fife,109.09271046471076,,Clackmannanshire and Fife
2020-08-01,Clackmannanshire and Fife,110.34068621799167,,Clackmannanshire and Fife
2020-09-01,Clackmannanshire and Fife,111.60576263047717,,Clackmannanshire and Fife
2020-10-01,Clackmannanshire and Fife,112.78263138106155,,Clackmannanshire and Fife
2020-11-01,Clackmannanshire and Fife,111.97860732274026,,Clackmannanshire and Fife
2020-12-01,Clackmannanshire and Fife,112.73127420658928,,Clackmannanshire and Fife
2021-01-01,Clackmannanshire and Fife,113.25726468409452,,Clackmannanshire and Fife
2021-02-01,Clackmannanshire and Fife,113.32018293863983,,Clackmannanshire and Fife
2021-03-01,Clackmannanshire and Fife,111.58734088910147,,Clackmannanshire and Fife
2021-04-01,Clackmannanshire and Fife,116.46911580264484,,Clackmannanshire and Fife
2021-05-01,Clackmannanshire and Fife,115.66577652159316,,Clackmannanshire and Fife
2021-06-01,Clackmannanshire and Fife,115.96837662704999,,Clackmannanshire and Fife
2021-07-01,Clackmannanshire and Fife,117.03694213662892,,Clackmannanshire and Fife
2021-08-01,Clackmannanshire and Fife,118.16334891052189,,Clackmannanshire and Fife
2021-09-01,Clackmannanshire and Fife,118.42183103557964,,Clackmannanshire and Fife
2021-10-01,Clackmannanshire and Fife,118.88340930092842,,Clackmannanshire and Fife
2021-11-01,Clackmannanshire and Fife,119.77841739511344,,Clackmannanshire and Fife
2021-12-01,Clackmannanshire and Fife,121.64853375149202,,Clackmannanshire and Fife
2022-01-01,Clackmannanshire and Fife,122.68319466079947,,Clackmannanshire and Fife
2022-02-01,Clackmannanshire and Fife,122.60410568803066,,Clackmannanshire and Fife
2022-03-01,Clackmannanshire and Fife,123.44180375264109,,Clackmannanshire and Fife
2022-04-01,Clackmannanshire and Fife,123.07422489671393,,Clackmannanshire and Fife
2022-05-01,Clackmannanshire and Fife,123.90228564587203,,Clackmannanshire and Fife
2022-06-01,Clackmannanshire and Fife,124.89681703813264,,Clackmannanshire and Fife
2022-07-01,Clackmannanshire and Fife,126.33448197902423,,Clackmannanshire and Fife
2022-08-01,Clackmannanshire and Fife,126.28377427824714,,Clackmannanshire and Fife
2022-09-01,Clackmannanshire and Fife,127.33730074529488,,Clackmannanshire and Fife
2022-10-01,Clackmannanshire and Fife,129.01560969959544,,Clackmannanshire and Fife
2022-11-01,Clackmannanshire and Fife,131.9677049625366,,Clackmannanshire and Fife
2022-12-01,Clackmannanshire and Fife,131.65448408491048,,Clackmannanshire and Fife
2023-01-01,Clackmannanshire and Fife,132.16429655932765,,Clackmannanshire and Fife
2023-02-01,Clackmannanshire and Fife,136.13945354605772,,Clackmannanshire and Fife
2023-03-01,Clackmannanshire and Fife,137.57669344312035,,Clackmannanshire and Fife
2023-04-01,Clackmannanshire and Fife,139.5995644435511,,Clackmannanshire and Fife
2023-05-01,Clackmannanshire and Fife,135.7754249408602,,Clackmannanshire and Fife
2023-06-01,Clackmannanshire and Fife,136.86221409953595,,Clackmannanshire and Fife
2023-07-01,Clackmannanshire and Fife,136.31990384427067,,Clackmannanshire and Fife
2023-08-01,Clackmannanshire and Fife,136.45030572195012,,Clackmannanshire and Fife
2023-09-01,Clackmannanshire and Fife,137.29969235176358,,Clackmannanshire and Fife
2023-10-01,Clackmannanshire and Fife,137.97188249614317,,Clackmannanshire and Fife
2023-11-01,Clackmannanshire and Fife,140.56381405472845,,Clackmannanshire and Fife
2023-12-01,Clackmannanshire and Fife,140.2330089149651,,Clackmannanshire and Fife
2024-01-01,Clackmannanshire and Fife,140.24547415880616,,Clackmannanshire and Fife
2024-02-01,Clackmannanshire and Fife,141.63351908523845,,Clackmannanshire and Fife
2014-07-01,East Lothian and Midlothian,100.0,,East Lothian and Midlothian
2014-08-01,East Lothian and Midlothian,100.20831126506296,,East Lothian and Midlothian
2014-09-01,East Lothian and Midlothian,100.9306667300154,,East Lothian and Midlothian
2014-10-01,East Lothian and Midlothian,101.05147093272942,,East Lothian and Midlothian
2014-11-01,East Lothian and Midlothian,101.94231500409765,,East Lothian and Midlothian
2014-12-01,East Lothian and Midlothian,102.34791639092992,,East Lothian and Midlothian
2015-01-01,East Lothian and Midlothian,102.10403863947492,,East Lothian and Midlothian
2015-02-01,East Lothian and Midlothian,102.68851410646909,,East Lothian and Midlothian
2015-03-01,East Lothian and Midlothian,101.88365309837195,,East Lothian and Midlothian
2015-04-01,East Lothian and Midlothian,99.66502971134969,,East Lothian and Midlothian
2015-05-01,East Lothian and Midlothian,99.5252105480237,,East Lothian and Midlothian
2015-06-01,East Lothian and Midlothian,100.36552951356575,,East Lothian and Midlothian
2015-07-01,East Lothian and Midlothian,101.15879629959012,,East Lothian and Midlothian
2015-08-01,East Lothian and Midlothian,101.25236547884376,,East Lothian and Midlothian
2015-09-01,East Lothian and Midlothian,101.27835557766178,,East Lothian and Midlothian
2015-10-01,East Lothian and Midlothian,101.78105247318894,,East Lothian and Midlothian
2015-11-01,East Lothian and Midlothian,102.66292768939627,,East Lothian and Midlothian
2015-12-01,East Lothian and Midlothian,102.73796598159576,,East Lothian and Midlothian
2016-01-01,East Lothian and Midlothian,101.94505004841108,,East Lothian and Midlothian
2016-02-01,East Lothian and Midlothian,102.85928469191103,,East Lothian and Midlothian
2016-03-01,East Lothian and Midlothian,102.87111032755891,,East Lothian and Midlothian
2016-04-01,East Lothian and Midlothian,104.20342661258526,,East Lothian and Midlothian
2016-05-01,East Lothian and Midlothian,104.47340758562329,,East Lothian and Midlothian
2016-06-01,East Lothian and Midlothian,104.07647071351815,,East Lothian and Midlothian
2016-07-01,East Lothian and Midlothian,104.59347907438728,,East Lothian and Midlothian
2016-08-01,East Lothian and Midlothian,104.44288970506868,,East Lothian and Midlothian
2016-09-01,East Lothian and Midlothian,105.05525022075162,,East Lothian and Midlothian
