Line,Start Date Time,End Date Time,Service Status,Status Message
Waterloo & City,01/02/2020 18:17,01/02/2020 22:20,Minor Delays,Minor delays due to temporary unavailability of train operators.
Central,01/02/2020 21:26,01/02/2020 21:28,Minor Delays,Minor delays between Marble Arch and West Ruislip and Ealing Broadway due to a signal failure at White City
Central,01/02/2020 21:26,01/02/2020 21:28,Minor Delays,Minor delays between Marble Arch and West Ruislip and Ealing Broadway due to a signal failure at White City
Central,01/02/2020 21:28,01/02/2020 22:03,Minor Delays,Minor delays between Marble Arch and West Ruislip and Ealing Broadway due to a signal failure at White City. GIOOD SERVICE on the rest of the line
Central,01/02/2020 21:28,01/02/2020 22:03,Minor Delays,Minor delays between Marble Arch and West Ruislip and Ealing Broadway due to a signal failure at White City. GIOOD SERVICE on the rest of the line
Piccadilly,02/02/2020 02:36,02/02/2020 05:33,Part Closure,No service Hammersmith to Heathrow due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,02/02/2020 05:33,02/02/2020 05:33,Part Closure,No service Hammersmith to Heathrow / Uxbridge due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,02/02/2020 05:33,02/02/2020 05:33,Part Closure,No service Hammersmith to Heathrow / Uxbridge due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,02/02/2020 05:33,03/02/2020 01:12,Part Closure,No service between Hammersmith and Heathrow / Uxbridge due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,02/02/2020 05:33,03/02/2020 01:12,Part Closure,No service between Hammersmith and Heathrow / Uxbridge due to planned engineering work. GOOD SERVICE on the rest of the line.
District,02/02/2020 05:34,02/02/2020 05:34,Part Closure,No service between Earl's Court and Ealing Broadway / Richmond due to planned engineering work.GOOD SERVICE on the rest of the line
District,02/02/2020 05:34,02/02/2020 05:34,Part Closure,No service between Earl's Court and Ealing Broadway / Richmond due to planned engineering work.GOOD SERVICE on the rest of the line
District,02/02/2020 05:34,02/02/2020 05:35,Part Closure,No service between Earl's Court and Ealing Broadway / Richmond due to planned engineering work.GOOD SERVICE on the rest of the line
District,02/02/2020 05:34,02/02/2020 05:35,Part Closure,No service between Earl's Court and Ealing Broadway / Richmond due to planned engineering work.GOOD SERVICE on the rest of the line
District,02/02/2020 05:35,03/02/2020 01:12,Part Closure,No service between Earl's Court and Ealing Broadway / Richmond due to planned engineering work. GOOD SERVICE on the rest of the line
District,02/02/2020 05:35,03/02/2020 01:12,Part Closure,No service between Earl's Court and Ealing Broadway / Richmond due to planned engineering work. GOOD SERVICE on the rest of the line
Bakerloo,02/02/2020 09:47,02/02/2020 09:48,Severe Delays,Severe delays between Queen's Park and Harrow & Wealdstone earlier customer incident.
Bakerloo,02/02/2020 09:48,02/02/2020 10:28,Severe Delays,Severe delays between Queen's Park and Harrow & Wealdstone due an earlier customer incident.
Central,02/02/2020 11:52,02/02/2020 15:45,Minor Delays,Minor delays Hainault to Woodford due to temporary unavailabilty of train staff
Victoria,03/02/2020 11:55,03/02/2020 12:31,Minor Delays,Minor Delays Walthamstow Central to Seven Sisters due to a faulty train Tottenham Hale.
District,03/02/2020 13:39,03/02/2020 13:49,Minor Delays,Minor delays between Tower Hill and Earls court westbound only while we help a person ill on a train
C&H,03/02/2020 13:40,03/02/2020 13:52,Minor Delays,Minor delays clockwise only while we help a person ill on a train
District,03/02/2020 13:49,03/02/2020 13:57,Severe Delays,Severe delays between Upminster and Ealing Broadway/Richmond westbound only while we help a person ill on a train
District,03/02/2020 13:49,03/02/2020 13:57,Severe Delays,Severe delays between Upminster and Ealing Broadway/Richmond westbound only while we help a person ill on a train
C&H,03/02/2020 13:52,03/02/2020 14:29,Severe Delays,Severe delays clockwise only while we help a person ill on a train
C&H,03/02/2020 13:53,03/02/2020 14:18,Severe Delays,Severe delays Barking to Liverpool Street Westbound only while we help a person ill on a train.
District,03/02/2020 13:57,03/02/2020 14:14,Severe Delays,Severe delays between Upminster and Ealing Broadway/Richmond westbound only while we help a person ill on a train. Tickets are being accepted on London Buses and Southwest trains between Waterloo and Richmond.
District,03/02/2020 13:57,03/02/2020 14:14,Severe Delays,Severe delays between Upminster and Ealing Broadway/Richmond westbound only while we help a person ill on a train. Tickets are being accepted on London Buses and Southwest trains between Waterloo and Richmond.
District,03/02/2020 14:14,03/02/2020 14:17,Severe Delays,Severe delays between Upminster and Earls Court westbound only. SEVERE DELAYS betweem Earls Court and Ealing Broadway/Richmond. while we help a person ill on a train. Tickets are being accepted on London Buses and Southwest trains between Waterloo and Richmond
District,03/02/2020 14:14,03/02/2020 14:17,Severe Delays,Severe delays between Upminster and Earls Court westbound only. SEVERE DELAYS betweem Earls Court and Ealing Broadway/Richmond. while we help a person ill on a train. Tickets are being accepted on London Buses and Southwest trains between Waterloo and Richmond
District,03/02/2020 14:14,03/02/2020 14:17,Severe Delays,Severe delays between Upminster and Earls Court westbound only. SEVERE DELAYS betweem Earls Court and Ealing Broadway/Richmond. while we help a person ill on a train. Tickets are being accepted on London Buses and Southwest trains between Waterloo and Richmond
District,03/02/2020 14:17,03/02/2020 14:50,Severe Delays,Severe delays between Upminster and Earls Court westbound only. SEVERE DELAYS betweem Earls Court and Ealing Broadway/Richmond both directions. while we help a person ill on a train. Tickets are being accepted on London Buses and Southwest trains between Waterloo and Richmond
District,03/02/2020 14:17,03/02/2020 14:50,Severe Delays,Severe delays between Upminster and Earls Court westbound only. SEVERE DELAYS betweem Earls Court and Ealing Broadway/Richmond both directions. while we help a person ill on a train. Tickets are being accepted on London Buses and Southwest trains between Waterloo and Richmond
District,03/02/2020 14:17,03/02/2020 14:50,Severe Delays,Severe delays between Upminster and Earls Court westbound only. SEVERE DELAYS betweem Earls Court and Ealing Broadway/Richmond both directions. while we help a person ill on a train. Tickets are being accepted on London Buses and Southwest trains between Waterloo and Richmond
C&H,03/02/2020 14:18,03/02/2020 15:01,Minor Delays,Minor delays Barking to Liverpool Street Westbound only while we help a person ill on a train.
C&H,03/02/2020 14:29,03/02/2020 15:01,Minor Delays,Minor delays clockwise only while we help a person ill on a train
District,03/02/2020 14:50,03/02/2020 15:01,Minor Delays,minor delays between Earls Court and Ealing Broadway/Richmond. GOOD SERVICE rest of the line. while we help a person ill on a train.
District,03/02/2020 14:50,03/02/2020 15:01,Minor Delays,minor delays between Earls Court and Ealing Broadway/Richmond. GOOD SERVICE rest of the line. while we help a person ill on a train.
District,04/02/2020 05:13,04/02/2020 06:19,Part Suspended,No service between Turnham Green and Richmond due to late finish to engineering work at Gunnersbury. London Underground tickets are being accepted on SWR and local bus services.
District,04/02/2020 06:19,04/02/2020 07:12,Severe Delays,Severe delays between Turnham Green and Richmond due to late finish to engineering work earlier at Gunnersbury. London Underground tickets are being accepted on SWR and local bus services.
C&H,04/02/2020 07:05,04/02/2020 07:32,Minor Delays,Minor delays while we fix a faulty train at Paddington.
C&H,04/02/2020 07:06,04/02/2020 07:32,Minor Delays,Minor delays eastbound only while we fix a faulty train at Paddington. GOOD SERVICE westbound.
District,04/02/2020 07:12,04/02/2020 07:33,Minor Delays,Minor delays between High Street Kensington and Edgware Road while we fix a faulty train at Paddington. GOOD SERVICE on the rest of the line.
C&H,04/02/2020 07:32,04/02/2020 08:08,Minor Delays,Minor delays due to an earlier faulty train at Paddington.
C&H,04/02/2020 07:32,04/02/2020 08:05,Minor Delays,Minor delays eastbound only due an earlier faulty train at Paddington. GOOD SERVICE westbound.
District,04/02/2020 07:33,04/02/2020 07:39,Minor Delays,Minor delays between High Street Kensington and Edgware Road due to an earlier faulty train at Paddington. GOOD SERVICE on the rest of the line.
Central,04/02/2020 08:04,04/02/2020 08:07,Minor Delays,Minor delays while we fix a faulty train at Liverpool Street.  GOOD Service on the rest of the line.
Central,04/02/2020 08:07,04/02/2020 08:15,Minor Delays,Minor delays while we fix a faulty train at Liverpool Street.  GOOD Service on the rest of the line.
Central,04/02/2020 08:15,04/02/2020 08:17,Minor Delays,Minor delays Between Stratford and White City westbound while we fix a faulty train at Liverpool Street.  GOOD Service on the rest of the line.
Central,04/02/2020 08:17,04/02/2020 08:36,Minor Delays,Minor delays Between Stratford and White City westbound while we fix a faulty train at Liverpool Street.  GOOD Service on the rest of the line.
Jubilee,04/02/2020 08:25,04/02/2020 08:32,Minor Delays,Minor delays southbound while we fix a faulty train. GOOD SERVICE on the northbound.
Jubilee,04/02/2020 08:32,04/02/2020 09:19,Minor Delays,Minor delays due to an earlier faulty train.
Central,04/02/2020 08:36,04/02/2020 08:46,Minor Delays,Minor delays Between Stratford and White City westbound while we fix a faulty train at Liverpool Street.  GOOD Service on the rest of the line.
Central,04/02/2020 08:36,04/02/2020 08:46,Minor Delays,Minor delays Between Stratford and White City westbound while we fix a faulty train at Liverpool Street.  GOOD Service on the rest of the line.
Central,04/02/2020 08:46,04/02/2020 08:47,Minor Delays,"Minor delays between White City , Ealing Broadway and West Ruislip due to an earlier faulty train at Liverpool Street.  GOOD Service on the rest of the line."
Central,04/02/2020 08:46,04/02/2020 08:47,Minor Delays,"Minor delays between White City , Ealing Broadway and West Ruislip due to an earlier faulty train at Liverpool Street.  GOOD Service on the rest of the line."
Central,04/02/2020 08:47,04/02/2020 09:12,Minor Delays,"Minor delays between White City, Ealing Broadway and West Ruislip due to an earlier faulty train at Liverpool Street.  GOOD Service on the rest of the line."
Central,04/02/2020 08:47,04/02/2020 09:12,Minor Delays,"Minor delays between White City, Ealing Broadway and West Ruislip due to an earlier faulty train at Liverpool Street.  GOOD Service on the rest of the line."
C&H,04/02/2020 08:53,04/02/2020 09:33,Minor Delays,Minor delays Edgware Road to Hammersmith due to an earlier faulty train at Baker Street. GOOD SERVICE on the rest of the line.
C&H,04/02/2020 09:07,04/02/2020 09:34,Minor Delays,Minor delays anticlockwise due to an earlier faulty train at Baker Street. GOOD SERVICE on the rest of the line.
C&H,04/02/2020 09:35,04/02/2020 10:21,Minor Delays,Minor delays clockwise due to an earlier faulty train at Baker Street. GOOD SERVICE on the rest of the line.
District,04/02/2020 10:23,04/02/2020 10:41,Minor Delays,Minor delays between Barking and Upminster due to signal failure at Upminster.
Jubilee,04/02/2020 10:31,04/02/2020 10:46,Minor Delays,Minor delays while staff carry out investigation of the track.
